Year,Month,Day,Max Temp (F),Min Temp (F),Average Wind Speed (mph),Relative Humidity (%),Real Feel (F),Users Thermostat (F)
2010,1,1,63,49,2.3,94,63,62
2010,1,2,58,45,2.4,96,58,65
2010,1,3,60,39,3.4,89,60,64
2010,1,4,57,42,2.8,86,56,63
2010,1,5,59,38,2.3,90,59,65
2010,1,6,59,39,2.4,90,59,65
2010,1,7,58,41,3.1,94,58,63
2010,1,8,58,44,2.9,92,58,61
2010,1,9,54,42,2.6,97,54,64
2010,1,10,56,39,2.8,91,56,64
2010,1,11,56,42,4.2,90,56,65
2010,1,12,63,52,7.3,98,64,60
2010,1,13,62,49,4.5,94,62,64
2010,1,14,61,42,2.6,92,61,60
2010,1,15,63,40,2.9,88,63,64
2010,1,16,63,41,3.5,94,63,64
2010,1,17,56,51,6,98,56,64
2010,1,18,57,50,10.4,95,57,63
2010,1,19,58,48,8.3,96,58,60
2010,1,20,55,46,10.2,97,55,65
2010,1,21,50,43,6,99,48,61
2010,1,22,51,41,3.3,98,50,62
2010,1,23,57,40,2.5,92,57,61
2010,1,24,54,40,3.1,95,54,65
2010,1,25,57,49,6.4,98,57,61
2010,1,26,57,48,2.7,100,57,62
2010,1,27,56,45,2.5,93,56,64
2010,1,28,59,44,2.6,91,59,60
2010,1,29,62,44,3.5,94,62,61
2010,1,30,60,41,2.1,94,60,63
2010,1,31,61,47,1,88,61,64
2010,2,1,63,42,2.1,92,63,60
2010,2,2,59,46,2.1,92,59,65
2010,2,3,63,43,1.6,92,63,65
2010,2,4,59,49,7.4,97,59,64
2010,2,5,65,49,3.5,98,66,66
2010,2,6,59,46,4.5,97,59,62
2010,2,7,58,45,3.2,94,58,60
2010,2,8,55,43,3.2,96,55,61
2010,2,9,57,44,3.5,93,57,62
2010,2,10,60,39,3.3,95,60,65
2010,2,11,62,40,3,95,62,62
2010,2,12,64,50,3,98,64,65
2010,2,13,65,45,1.6,94,66,66
2010,2,14,60,45,2.5,93,60,62
2010,2,15,67,44,2.5,93,68,68
2010,2,16,66,52,2.4,93,66,66
2010,2,17,69,47,2.3,90,70,70
2010,2,18,59,46,2.6,94,59,65
2010,2,19,59,49,2.7,93,59,64
2010,2,20,58,50,4.6,98,58,60
2010,2,21,56,49,2.8,99,56,65
2010,2,22,60,45,2.8,79,60,63
2010,2,23,53,45,5.9,92,52,65
2010,2,24,64,49,4.2,97,64,62
2010,2,25,67,48,1.8,89,68,68
2010,2,26,61,50,6.5,97,61,64
2010,2,27,62,48,4,97,62,60
2010,2,28,67,44,1.6,91,68,68
2010,3,1,62,48,3.5,95,62,62
2010,3,2,59,46,4.6,95,59,60
2010,3,3,55,43,4.8,95,55,62
2010,3,4,58,40,3.4,89,58,63
2010,3,5,60,40,2.6,90,60,65
2010,3,6,65,48,2.2,92,66,66
2010,3,7,63,42,5.5,95,63,62
2010,3,8,57,44,6.6,91,57,65
2010,3,9,56,40,5,88,56,65
2010,3,10,56,42,4.5,84,56,65
2010,3,11,63,37,2.3,82,63,60
2010,3,12,57,44,5.4,98,57,65
2010,3,13,57,38,4.7,84,56,61
2010,3,14,64,39,3.1,82,64,60
2010,3,15,73,42,2.6,80,74,74
2010,3,16,71,48,2,78,71,71
2010,3,17,73,51,2.5,91,74,74
2010,3,18,75,47,4.3,88,76,76
2010,3,19,81,46,2.8,72,85,79
2010,3,20,74,45,3.4,82,74,74
2010,3,21,67,48,3.1,90,68,68
2010,3,22,67,50,3.9,89,68,68
2010,3,23,74,46,3.4,83,74,74
2010,3,24,70,49,4.9,91,70,70
2010,3,25,64,47,4.9,92,64,62
2010,3,26,64,46,3.1,84,64,65
2010,3,27,74,42,2.1,77,74,74
2010,3,28,75,47,3.2,81,76,76
2010,3,29,69,48,6.1,94,70,70
2010,3,30,62,49,7,90,62,63
2010,3,31,59,44,4.1,88,59,61
2010,4,1,59,42,3.6,88,59,65
2010,4,2,61,41,5.2,96,61,62
2010,4,3,58,41,3.7,87,58,64
2010,4,4,56,43,6.6,96,56,61
2010,4,5,60,44,3.6,90,60,64
2010,4,6,63,41,3.9,83,63,64
2010,4,7,71,42,2.6,82,72,72
2010,4,8,64,47,5.1,88,64,63
2010,4,9,71,44,3,83,72,72
2010,4,10,60,51,6.3,89,60,65
2010,4,11,56,47,8.8,94,56,62
2010,4,12,59,45,6.6,96,59,62
2010,4,13,63,45,3.3,90,63,60
2010,4,14,63,47,3.9,87,63,65
2010,4,15,71,43,2.7,83,72,72
2010,4,16,70,50,3.4,85,70,70
2010,4,17,71,50,3.3,88,72,72
2010,4,18,78,47,2.4,81,78,78
2010,4,19,72,52,4.9,86,72,72
2010,4,20,60,49,6.7,91,60,61
2010,4,21,54,47,5.5,91,54,61
2010,4,22,67,46,3.6,86,67,67
2010,4,23,71,49,3.6,87,72,72
2010,4,24,72,47,4.6,87,72,72
2010,4,25,79,47,3.8,82,80,80
2010,4,26,74,49,4.6,82,74,74
2010,4,27,66,50,8,96,66,66
2010,4,28,59,47,6.3,91,59,60
2010,4,29,62,48,6.4,85,62,61
2010,4,30,68,45,5.9,79,68,68
2010,5,1,70,45,4.9,87,70,70
2010,5,2,76,47,5.3,79,76,76
2010,5,3,82,51,4.5,83,90,76
2010,5,4,76,50,5,79,76,76
2010,5,5,67,48,5.6,78,67,67
2010,5,6,73,49,5.3,72,73,73
2010,5,7,70,46,5.3,80,70,70
2010,5,8,68,49,7.1,87,68,68
2010,5,9,64,52,6.8,89,64,63
2010,5,10,61,49,8.2,88,61,60
2010,5,11,67,46,4.8,82,67,67
2010,5,12,74,47,4.7,89,74,74
2010,5,13,74,49,5.4,88,74,74
2010,5,14,68,52,5.2,86,68,68
2010,5,15,70,52,4.5,85,70,70
2010,5,16,67,52,5.2,88,68,68
2010,5,17,64,53,4.2,92,64,63
2010,5,18,70,54,3.3,89,70,70
2010,5,19,69,51,4.4,88,70,70
2010,5,20,70,49,6.5,78,70,70
2010,5,21,65,47,8.5,84,65,65
2010,5,22,63,46,6.9,80,63,63
2010,5,23,69,45,7.9,76,69,69
2010,5,24,67,52,4.5,86,67,67
2010,5,25,64,50,5.4,93,64,60
2010,5,26,69,53,4.5,83,70,70
2010,5,27,66,50,5.8,92,66,66
2010,5,28,68,45,4.7,81,68,68
2010,5,29,80,50,5.2,76,84,84
2010,5,30,84,51,4.1,77,93,76
2010,5,31,74,53,6.1,88,74,74
2010,6,1,71,57,6.5,87,72,72
2010,6,2,81,57,5.4,89,89,82
2010,6,3,80,61,5.1,84,85,82
2010,6,4,83,62,4.7,87,94,76
2010,6,5,85,64,4.4,77,96,78
2010,6,6,81,60,6.1,85,87,81
2010,6,7,72,56,6.7,87,72,72
2010,6,8,71,55,7.7,85,72,72
2010,6,9,72,57,7.9,85,72,72
2010,6,10,71,54,8.3,77,71,71
2010,6,11,82,53,7.2,68,86,80
2010,6,12,92,57,6,59,104,74
2010,6,13,89,60,4.7,67,101,78
2010,6,14,77,56,7.5,79,78,78
2010,6,15,71,53,8.3,82,72,72
2010,6,16,80,51,5.4,65,82,82
2010,6,17,81,53,5.6,73,85,79
2010,6,18,71,51,9.2,87,72,72
2010,6,19,69,53,8.6,81,69,69
2010,6,20,75,49,5.5,77,76,76
2010,6,21,85,53,4.6,72,93,78
2010,6,22,78,54,5.3,72,78,78
2010,6,23,76,55,6.7,77,76,76
2010,6,24,70,56,7.8,86,70,70
2010,6,25,73,57,6.8,83,74,74
2010,6,26,81,58,6.2,76,86,84
2010,6,27,92,58,4.5,64,108,75
2010,6,28,87,61,6.9,71,98,77
2010,6,29,84,57,7.3,76,93,75
2010,6,30,76,54,8.2,79,76,76
2010,7,1,77,52,7.8,80,78,78
2010,7,2,76,55,6.7,79,76,76
2010,7,3,88,56,4.8,66,98,76
2010,7,4,85,56,4.7,66,91,75
2010,7,5,81,56,6.3,73,85,83
2010,7,6,77,56,7.1,78,78,78
2010,7,7,77,57,6.6,79,78,78
2010,7,8,73,57,6.3,76,74,74
2010,7,9,75,57,6.2,79,76,76
2010,7,10,81,56,5,72,85,80
2010,7,11,79,58,4.9,71,80,80
2010,7,12,80,59,7.4,79,84,83
2010,7,13,79,60,5.8,71,80,80
2010,7,14,86,57,4.5,65,93,74
2010,7,15,89,63,5,57,96,78
2010,7,16,83,61,7.1,69,88,79
2010,7,17,82,59,6.7,70,86,80
2010,7,18,82,60,6.8,72,87,84
2010,7,19,76,56,6.6,76,76,76
2010,7,20,77,55,7.3,78,78,78
2010,7,21,75,55,7.9,78,76,76
2010,7,22,81,55,5.7,69,84,80
2010,7,23,79,56,5.1,69,80,80
2010,7,24,77,58,6.2,71,78,78
2010,7,25,74,57,6.8,75,74,74
2010,7,26,76,57,6.4,74,76,76
2010,7,27,76,58,5.7,75,76,76
2010,7,28,75,56,6.2,73,76,76
2010,7,29,76,57,5.9,71,76,76
2010,7,30,74,56,6.2,76,74,74
2010,7,31,78,57,6.6,76,78,78
2010,8,1,78,52,5.2,68,78,78
2010,8,2,77,53,5.3,71,78,78
2010,8,3,79,58,5.6,72,80,80
2010,8,4,75,56,7.1,78,76,76
2010,8,5,75,56,6.6,77,76,76
2010,8,6,80,55,5.7,74,83,79
2010,8,7,77,55,6.2,77,78,78
2010,8,8,78,55,7.2,82,78,78
2010,8,9,77,57,6.2,76,78,78
2010,8,10,78,55,6.8,78,78,78
2010,8,11,72,56,6.8,82,72,72
2010,8,12,79,58,4.7,72,80,80
2010,8,13,76,53,6.1,75,76,76
2010,8,14,73,59,6.2,78,74,74
2010,8,15,73,58,5.4,78,74,74
2010,8,16,76,57,5.3,76,76,76
2010,8,17,74,57,5.4,76,74,74
2010,8,18,74,58,5.1,76,74,74
2010,8,19,83,58,4.5,68,88,80
2010,8,20,78,57,5.9,74,78,78
2010,8,21,71,56,6.6,78,71,71
2010,8,22,81,55,5.1,66,84,80
2010,8,23,95,58,3.4,45,102,76
2010,8,24,102,62,2.2,30,106,78
2010,8,25,100,65,6,48,116,78
2010,8,26,78,59,6.3,71,78,78
2010,8,27,80,56,8.4,80,84,84
2010,8,28,72,53,9.6,80,72,72
2010,8,29,76,53,5.9,74,76,76
2010,8,30,74,53,6.7,80,74,74
2010,8,31,86,59,4.2,63,92,77
2010,9,1,94,59,2.7,43,99,75
2010,9,2,96,64,4.1,39,100,75
2010,9,3,86,60,4.8,64,93,75
2010,9,4,79,58,4.8,67,80,80
2010,9,5,83,56,5.2,67,88,79
2010,9,6,93,57,3.5,50,101,74
2010,9,7,76,56,8.4,79,76,76
2010,9,8,73,59,7.9,83,74,74
2010,9,9,76,55,4.5,74,76,76
2010,9,10,85,54,3.1,62,90,74
2010,9,11,87,57,3.5,56,92,76
2010,9,12,75,55,4.8,72,76,76
2010,9,13,73,55,4.4,77,74,74
2010,9,14,74,56,3.4,70,74,74
2010,9,15,73,56,5.1,81,74,74
2010,9,16,78,54,5.5,82,78,78
2010,9,17,76,64,5.3,87,76,76
2010,9,18,77,63,4.4,82,78,78
2010,9,19,79,58,4.6,85,83,83
2010,9,20,80,59,4.7,76,84,83
2010,9,21,73,54,8,83,74,74
2010,9,22,72,51,6.8,81,72,72
2010,9,23,79,50,3.1,66,80,80
2010,9,24,87,52,2.5,43,87,84
2010,9,25,94,57,1.8,39,97,78
2010,9,26,91,57,2.7,44,94,76
2010,9,27,96,57,2.2,29,95,77
2010,9,28,99,65,2.6,27,99,77
2010,9,29,95,66,4.1,38,98,77
2010,9,30,81,60,5.3,69,84,81
2010,10,1,73,59,5.4,78,74,74
2010,10,2,77,59,5.5,70,78,78
2010,10,3,73,57,6.5,80,74,74
2010,10,4,64,57,5.8,89,64,61
2010,10,5,76,53,2.7,75,76,76
2010,10,6,79,54,3,78,80,80
2010,10,7,74,53,3.7,80,74,74
2010,10,8,78,53,2.7,73,78,78
2010,10,9,79,52,4.2,69,80,80
2010,10,10,82,57,3.6,75,88,82
2010,10,11,89,58,3.9,58,96,74
2010,10,12,93,59,2.7,33,93,75
2010,10,13,93,61,2,34,93,75
2010,10,14,91,63,2.7,40,92,78
2010,10,15,84,59,3.7,52,86,80
2010,10,16,71,56,5,74,71,71
2010,10,17,59,55,5,91,59,61
2010,10,18,69,55,2.3,81,69,69
2010,10,19,77,52,2,75,78,78
2010,10,20,69,53,4.1,79,69,69
2010,10,21,69,51,4,85,70,70
2010,10,22,65,55,3.9,92,66,66
2010,10,23,66,53,6.6,94,66,66
2010,10,24,68,59,8.9,99,68,68
2010,10,25,66,52,5.3,82,66,66
2010,10,26,68,47,4.6,77,68,68
2010,10,27,67,43,3.8,60,66,66
2010,10,28,79,53,5.3,54,79,79
2010,10,29,67,54,3.3,85,67,67
2010,10,30,68,53,3.8,90,68,68
2010,10,31,74,49,2.4,86,74,74
2010,11,1,75,49,3,83,76,76
2010,11,2,80,50,3.1,76,84,84
2010,11,3,82,52,2.2,74,87,84
2010,11,4,85,54,2.4,72,93,78
2010,11,5,69,55,4,82,69,69
2010,11,6,72,57,3.7,89,72,72
2010,11,7,60,52,6.6,99,60,63
2010,11,8,62,45,4.3,85,62,61
2010,11,9,63,41,4.3,84,63,60
2010,11,10,63,50,4.7,86,63,64
2010,11,11,69,47,3.7,69,69,69
2010,11,12,69,42,3.3,75,69,69
2010,11,13,75,48,4.2,74,76,76
2010,11,14,79,53,5.3,76,80,80
2010,11,15,82,57,5,73,87,80
2010,11,16,75,49,3.7,79,76,76
2010,11,17,76,45,2.7,79,76,76
2010,11,18,63,44,3.3,89,63,62
2010,11,19,57,46,3.8,97,57,63
2010,11,20,53,42,6.9,92,52,62
2010,11,21,55,44,6.1,87,54,63
2010,11,22,58,44,4,94,58,65
2010,11,23,56,41,7.5,88,56,60
2010,11,24,52,35,5.2,68,51,64
2010,11,25,55,33,2.6,63,54,63
2010,11,26,57,32,2.7,67,56,63
2010,11,27,57,44,7,95,57,64
2010,11,28,54,36,4,84,54,60
2010,11,29,58,32,2.9,72,58,63
2010,11,30,57,35,2,62,56,65
2010,12,1,59,36,1.9,62,58,61
2010,12,2,60,39,2,84,60,60
2010,12,3,59,46,2.1,89,59,62
2010,12,4,65,50,3.7,87,65,65
2010,12,5,67,50,7.1,92,68,68
2010,12,6,65,48,4.2,91,65,65
2010,12,7,66,43,3,88,66,66
2010,12,8,60,51,3.9,98,60,64
2010,12,9,64,57,1.9,92,64,63
2010,12,10,67,57,3.3,98,68,68
2010,12,11,64,55,2.1,93,64,63
2010,12,12,59,54,2.3,93,59,61
2010,12,13,59,52,1.7,96,59,61
2010,12,14,61,52,3.2,99,61,65
2010,12,15,58,42,2.3,89,58,65
2010,12,16,59,36,2.4,83,59,61
2010,12,17,59,48,7.7,99,59,60
2010,12,18,61,54,6.7,100,62,65
2010,12,19,61,49,6.8,99,61,65
2010,12,20,53,47,3.9,98,53,60
2010,12,21,59,49,5.4,98,59,62
2010,12,22,61,50,2.7,98,61,64
2010,12,23,61,44,2.5,87,61,63
2010,12,24,61,43,3.6,93,61,61
2010,12,25,59,46,5.9,99,59,61
2010,12,26,61,42,3.4,94,61,63
2010,12,27,57,44,2.9,94,57,61
2010,12,28,57,46,5.3,97,57,64
2010,12,29,54,43,10.3,89,54,60
2010,12,30,53,34,4,91,52,63
2010,12,31,52,40,1.8,90,52,61
2011,1,1,56,47,7.7,100,56,63
2011,1,2,53,45,7.2,98,53,65
2011,1,3,56,43,2.9,94,56,64
2011,1,4,58,37,2.5,89,58,64
2011,1,5,58,34,3,92,58,62
2011,1,6,55,34,3.2,92,55,65
2011,1,7,48,38,2.4,94,48,61
2011,1,8,50,43,1.6,98,51,62
2011,1,9,49,37,3,91,49,61
2011,1,10,53,31,2.8,83,52,60
2011,1,11,50,42,3.5,91,49,65
2011,1,12,60,45,1.9,94,60,64
2011,1,13,60,43,2.7,99,60,62
2011,1,14,63,49,3.8,97,64,62
2011,1,15,68,44,2.8,93,68,68
2011,1,16,60,46,2.4,96,60,60
2011,1,17,59,48,3,97,59,65
2011,1,18,67,46,3.8,90,68,68
2011,1,19,64,43,4.7,94,64,62
2011,1,20,66,45,3.3,83,66,66
2011,1,21,67,40,2.5,83,67,67
2011,1,22,72,42,3.1,91,72,72
2011,1,23,71,42,2.4,82,72,72
2011,1,24,68,39,2.4,81,68,68
2011,1,25,70,42,3,88,70,70
2011,1,26,70,42,3.5,88,70,70
2011,1,27,69,42,2.7,78,69,69
2011,1,28,53,40,2.3,93,52,61
2011,1,29,61,49,4,96,61,61
2011,1,30,57,46,4.6,98,57,62
2011,1,31,60,39,2.9,92,60,61
2011,2,1,65,48,4.8,85,65,65
2011,2,2,63,40,3,66,62,61
2011,2,3,63,38,2.1,74,62,63
2011,2,4,66,40,2.9,88,66,66
2011,2,5,75,41,5.8,87,76,76
2011,2,6,77,52,5,79,78,78
2011,2,7,70,46,3,86,70,70
2011,2,8,62,44,8.5,75,62,65
2011,2,9,63,39,2.9,77,63,63
2011,2,10,65,35,2.3,66,64,62
2011,2,11,69,38,2.8,67,69,69
2011,2,12,70,41,3.1,74,70,70
2011,2,13,63,45,3.4,86,63,62
2011,2,14,60,48,6.8,98,60,63
2011,2,15,63,51,9.6,90,63,60
2011,2,16,55,44,7.3,89,54,63
2011,2,17,51,44,6.2,99,50,65
2011,2,18,58,40,3.4,99,58,63
2011,2,19,47,37,3.3,96,46,60
2011,2,20,55,36,3,89,54,62
2011,2,21,55,34,2.9,85,54,62
2011,2,22,58,36,3.3,86,58,62
2011,2,23,56,37,3.6,90,56,62
2011,2,24,54,39,4.3,96,54,63
2011,2,25,53,39,7.5,91,52,60
2011,2,26,49,33,3.3,82,48,61
2011,2,27,59,32,2.6,85,59,61
2011,2,28,59,37,3.8,86,59,65
2011,3,1,62,37,4.4,89,62,65
2011,3,2,62,44,6.2,99,62,60
2011,3,3,67,50,2.7,90,68,68
2011,3,4,67,42,2.2,86,67,67
2011,3,5,66,45,2.1,86,66,66
2011,3,6,61,54,4,100,62,64
2011,3,7,58,49,7.7,91,58,60
2011,3,8,62,50,3.3,95,62,62
2011,3,9,66,45,2,89,66,66
2011,3,10,67,44,4.1,95,68,68
2011,3,11,60,47,4,89,60,64
2011,3,12,63,43,2.8,89,63,65
2011,3,13,65,49,4.6,94,66,66
2011,3,14,69,56,2.8,95,70,70
2011,3,15,70,56,4.5,96,70,70
2011,3,16,60,46,4.3,95,60,64
2011,3,17,64,41,3.4,85,64,65
2011,3,18,57,45,7.2,98,57,64
2011,3,19,53,44,8.5,99,53,61
2011,3,20,56,45,5.1,93,56,63
2011,3,21,56,43,4.5,94,56,62
2011,3,22,60,44,5.2,90,60,62
2011,3,23,57,47,7,95,57,65
2011,3,24,54,43,8.6,99,54,65
2011,3,25,58,43,4.6,95,58,62
2011,3,26,58,47,6.3,96,58,64
2011,3,27,62,40,4.4,93,62,63
2011,3,28,63,47,3.9,89,63,61
2011,3,29,66,43,4.2,90,66,66
2011,3,30,79,50,4.7,90,83,83
2011,3,31,81,54,3.1,83,87,80
2011,4,1,84,50,2.9,85,96,78
2011,4,2,66,50,5.2,93,66,66
2011,4,3,66,45,4,80,66,66
2011,4,4,78,45,2.1,79,78,78
2011,4,5,68,50,5.2,92,68,68
2011,4,6,64,46,6.6,87,64,61
2011,4,7,57,45,5.9,91,57,62
2011,4,8,59,40,2.9,82,58,64
2011,4,9,64,39,4.7,87,64,62
2011,4,10,63,41,3.8,85,63,63
2011,4,11,64,46,4.4,91,64,65
2011,4,12,64,41,5.5,88,64,62
2011,4,13,60,43,5.3,89,60,65
2011,4,14,64,43,3.9,85,64,61
2011,4,15,71,45,4.1,89,72,72
2011,4,16,71,54,4.9,94,72,72
2011,4,17,69,56,6.2,95,70,70
2011,4,18,66,56,4.7,95,66,66
2011,4,19,71,55,3.1,89,72,72
2011,4,20,69,54,6.7,92,70,70
2011,4,21,64,50,5.4,89,64,60
2011,4,22,63,46,4.5,89,63,60
2011,4,23,67,50,3.6,92,68,68
2011,4,24,66,54,6.3,95,66,66
2011,4,25,69,50,6.1,93,70,70
2011,4,26,67,49,5.5,81,67,67
2011,4,27,69,46,4.9,83,70,70
2011,4,28,65,49,7.6,85,65,65
2011,4,29,68,43,7.3,74,68,68
2011,4,30,74,50,6.4,73,74,74
2011,5,1,79,44,3.2,73,80,80
2011,5,2,76,49,4.4,77,76,76
2011,5,3,75,48,3.9,80,76,76
2011,5,4,86,52,3.4,72,96,76
2011,5,5,89,55,3.9,70,103,74
2011,5,6,70,49,7.4,87,70,70
2011,5,7,66,48,8.4,91,66,66
2011,5,8,62,50,7.6,88,62,61
2011,5,9,69,45,5.2,83,70,70
2011,5,10,75,47,5.5,84,76,76
2011,5,11,64,52,6.7,88,64,60
2011,5,12,72,51,5.5,83,72,72
2011,5,13,68,48,6.6,81,68,68
2011,5,14,62,47,5.8,83,62,60
2011,5,15,60,46,6.1,82,60,64
2011,5,16,60,48,5.8,91,60,64
2011,5,17,62,51,7.9,95,62,63
2011,5,18,68,51,5.7,87,68,68
2011,5,19,76,46,5.3,83,76,76
2011,5,20,71,52,6.6,87,72,72
2011,5,21,71,52,8,87,72,72
2011,5,22,69,50,9,89,70,70
2011,5,23,70,50,7.4,88,70,70
2011,5,24,69,46,5.7,81,69,69
2011,5,25,66,49,6.2,88,66,66
2011,5,26,68,48,5.2,82,68,68
2011,5,27,69,51,6.1,83,70,70
2011,5,28,68,50,7.7,87,68,68
2011,5,29,69,50,7.1,78,69,69
2011,5,30,66,48,6,81,66,66
2011,5,31,65,51,5.8,86,65,65
2011,6,1,66,50,5.7,85,66,66
2011,6,2,68,46,4.6,84,68,68
2011,6,3,67,50,3.2,86,67,67
2011,6,4,63,55,7.2,91,63,64
2011,6,5,69,56,4.2,84,70,70
2011,6,6,71,54,5.8,92,72,72
2011,6,7,73,56,5,87,74,74
2011,6,8,75,56,6.3,85,76,76
2011,6,9,76,54,5.7,83,76,76
2011,6,10,73,55,8,89,74,74
2011,6,11,68,52,8.2,89,68,68
2011,6,12,74,55,5.8,86,74,74
2011,6,13,74,54,6.2,88,74,74
2011,6,14,85,55,4.4,77,96,75
2011,6,15,86,58,5.2,74,97,75
2011,6,16,78,54,5.9,78,78,78
2011,6,17,77,53,6.8,82,78,78
2011,6,18,80,53,6.4,77,84,82
2011,6,19,86,55,4.7,70,95,76
2011,6,20,96,61,3.4,59,115,77
2011,6,21,96,65,3.6,56,113,75
2011,6,22,82,57,6.4,76,88,83
2011,6,23,79,55,8.2,80,80,80
2011,6,24,79,54,7.2,79,80,80
2011,6,25,75,53,7.3,85,76,76
2011,6,26,79,54,6.4,78,80,80
2011,6,27,73,55,7.2,81,74,74
2011,6,28,69,58,5.9,86,70,70
2011,6,29,70,55,5.6,84,70,70
2011,6,30,80,54,4.5,75,84,83
2011,7,1,88,57,4.3,69,100,74
2011,7,2,87,61,4,70,98,74
2011,7,3,93,62,4.4,64,110,74
2011,7,4,85,61,5.2,71,93,75
2011,7,5,92,60,4.9,58,103,76
2011,7,6,89,61,5.7,54,94,77
2011,7,7,82,59,5.7,62,85,79
2011,7,8,86,58,6,69,95,76
2011,7,9,77,54,7.9,78,78,78
2011,7,10,78,53,7.6,80,78,78
2011,7,11,71,55,8.2,84,72,72
2011,7,12,72,54,7.8,85,72,72
2011,7,13,74,56,7.7,85,74,74
2011,7,14,70,55,8,81,70,70
2011,7,15,72,54,7.4,82,72,72
2011,7,16,75,58,6.2,83,76,76
2011,7,17,72,58,5.2,77,72,72
2011,7,18,80,55,5.6,80,84,81
2011,7,19,80,61,4.4,76,84,82
2011,7,20,91,60,4.5,67,107,74
2011,7,21,84,58,5.7,69,90,76
2011,7,22,83,56,6.7,76,90,74
2011,7,23,80,55,6.4,74,83,81
2011,7,24,79,57,6,75,80,80
2011,7,25,75,58,6.5,81,76,76
2011,7,26,79,55,6,78,80,80
2011,7,27,84,55,4.9,71,91,75
2011,7,28,82,57,5.5,71,87,79
2011,7,29,80,58,6.4,76,84,82
2011,7,30,79,59,6,78,80,80
2011,7,31,78,61,5.5,78,78,78
2011,8,1,75,59,5.1,75,76,76
2011,8,2,78,59,4.8,69,78,78
2011,8,3,80,56,7,76,84,81
2011,8,4,74,59,7.6,85,74,74
2011,8,5,81,60,5.6,75,85,79
2011,8,6,81,55,6.2,76,86,81
2011,8,7,73,59,7,79,74,74
2011,8,8,77,58,6.4,75,78,78
2011,8,9,82,55,6.4,75,88,80
2011,8,10,82,55,6.6,73,87,82
2011,8,11,79,55,6.3,79,80,80
2011,8,12,78,55,5.9,74,78,78
2011,8,13,82,57,6.4,74,87,84
2011,8,14,82,57,6.9,73,87,80
2011,8,15,83,58,6.1,71,89,81
2011,8,16,80,57,5.7,71,83,80
2011,8,17,78,58,5.9,74,78,78
2011,8,18,79,57,7,79,80,80
2011,8,19,77,55,7.7,81,78,78
2011,8,20,79,57,6.6,76,80,80
2011,8,21,75,59,5.1,77,76,76
2011,8,22,77,61,4.3,73,78,78
2011,8,23,93,58,3.8,62,109,77
2011,8,24,84,62,6.2,68,90,78
2011,8,25,79,61,5.4,75,80,80
2011,8,26,82,60,5.4,71,87,83
2011,8,27,80,60,5,73,83,82
2011,8,28,82,59,4.8,67,86,81
2011,8,29,78,58,6.8,78,78,78
2011,8,30,80,55,7.3,79,84,84
2011,8,31,80,55,6.4,75,84,83
2011,9,1,84,55,3.4,67,90,75
2011,9,2,89,58,4.1,61,98,74
2011,9,3,78,57,5,67,78,78
2011,9,4,74,58,4.5,71,74,74
2011,9,5,76,58,4.2,67,76,76
2011,9,6,86,57,3.3,56,90,76
2011,9,7,93,58,4,44,97,75
2011,9,8,78,57,5.1,62,78,78
2011,9,9,83,57,3.6,62,86,80
2011,9,10,86,61,5,58,90,75
2011,9,11,80,61,5,76,84,81
2011,9,12,77,62,4.3,74,78,78
2011,9,13,81,60,4.9,74,85,84
2011,9,14,74,58,7.1,81,74,74
2011,9,15,77,56,8.5,84,78,78
2011,9,16,78,56,6.9,80,78,78
2011,9,17,79,53,3.9,70,80,80
2011,9,18,88,55,2.9,58,94,75
2011,9,19,93,59,2.7,38,95,78
2011,9,20,94,63,3.4,41,98,76
2011,9,21,93,60,3.7,51,101,74
2011,9,22,86,59,2.7,56,90,77
2011,9,23,89,61,4,53,94,78
2011,9,24,75,60,7.4,80,76,76
2011,9,25,72,59,4.3,85,72,72
2011,9,26,78,53,4.3,69,78,78
2011,9,27,83,55,2.6,62,86,84
2011,9,28,96,60,2.5,40,101,78
2011,9,29,79,62,5.4,68,80,80
2011,9,30,76,60,5.5,81,76,76
2011,10,1,77,60,4.6,79,78,78
2011,10,2,76,56,4.4,76,76,76
2011,10,3,70,51,3.9,93,70,70
2011,10,4,69,56,5.9,89,70,70
2011,10,5,66,52,6.9,85,66,66
2011,10,6,62,49,4,88,62,61
2011,10,7,72,47,3.7,77,72,72
2011,10,8,76,51,3.2,80,76,76
2011,10,9,76,56,2.4,81,76,76
2011,10,10,72,56,4.6,96,72,72
2011,10,11,75,61,3.8,85,76,76
2011,10,12,82,57,3.5,71,87,80
2011,10,13,83,56,3,60,86,82
2011,10,14,86,57,2.1,62,92,78
2011,10,15,78,58,3.6,77,78,78
2011,10,16,77,59,3.2,86,78,78
2011,10,17,87,57,2.6,75,100,74
2011,10,18,78,59,3.6,81,78,78
2011,10,19,69,56,5.5,88,70,70
2011,10,20,70,55,3.4,85,70,70
2011,10,21,74,53,3.1,84,74,74
2011,10,22,84,52,2.8,66,89,79
2011,10,23,85,53,2.3,59,89,84
2011,10,24,75,56,4.6,85,76,76
2011,10,25,71,53,3.4,83,72,72
2011,10,26,73,50,3.8,62,73,73
2011,10,27,75,46,2.3,45,74,74
2011,10,28,75,47,2.2,47,74,74
2011,10,29,78,47,3.1,59,78,78
2011,10,30,77,49,2.3,61,77,77
2011,10,31,78,51,2.3,77,78,78
2011,11,1,75,51,6.3,54,75,75
